"State","Year","under19_pop_prct","white_pop_prct","Income","income_adj","educ_spending","governor","house","senate"
"CT",2010,0.255997434001823,0.835208098987627,66000,72600,10059.69922,1,-1,-1
"CT",2011,0.254132408174049,0.832662585420381,65420,69999.4,9784.72168,-1,-1,-1
"CT",2012,0.251341267759192,0.829782445465312,64250,67462.5,9855.779297,-1,-1,-1
"CT",2013,0.24764794882444,0.827392644069654,68535,70591.05,9967.262695,-1,-1,-1
"DE",1997,0.276205709480004,0.784253087545094,43030,64545,5625.310059,-1,1,-1
"DE",1998,0.277212495169225,0.779889563559905,41460,60946.2,5736.408691,-1,1,-1
"DE",1999,0.278361011109821,0.775768719596382,46630,67147.2,5796.600586,-1,1,-1
"DE",2000,0.27804744059117,0.771865259870316,50370,70014.3,6044.072754,-1,1,-1
"DE",2001,0.27622756846496,0.767177035537307,49600,67456,6236.56543,-1,1,-1
"DE",2002,0.274523083869511,0.762902071401902,49650,66034.5,6481.803711,-1,1,-1
"DE",2003,0.27246843837981,0.758553452737948,49020,63726,6744.654297,-1,1,-1
"DE",2004,0.270720014251273,0.754490535060658,48050,61023.5,6945.955078,-1,1,-1
"DE",2005,0.269161687274448,0.749450393421286,51240,63025.2,7169.197266,-1,1,-1
"DE",2006,0.267036593938096,0.744881689996602,52440,62403.6,7456.242676,-1,1,-1
"DE",2007,0.265878136940794,0.7400134671792,54590,63324.4,7121.535645,-1,1,-1
"DE",2008,0.264481136451576,0.735750797059309,50700,56277,7452.427246,-1,1,-1
"DE",2009,0.262757785428325,0.731841476680161,52110,58363.2,7246.470703,-1,-1,-1
"DE",2010,0.259280585776012,0.728791798068682,55210,60731,7347.967285,-1,-1,-1
"DE",2011,0.255569600862262,0.726081987610497,54660,58486.2,7579.586914,-1,-1,-1
"DE",2012,0.252433676909107,0.724168714535626,48970,51418.5,8136.249512,-1,-1,-1
"DE",2013,0.248460332446924,0.721276862976084,53155,54749.65,8059.146973,-1,-1,-1
"FL",1997,0.254245535977681,0.828323995094527,32460,48690,4453.578125,-1,1,1
"FL",1998,0.254052498040397,0.826014610476091,34910,51317.7,4562.870117,-1,1,1
"FL",1999,0.254024560927714,0.823553289172235,35830,51595.2,4745.106934,1,1,1
"FL",2000,0.252910746617155,0.821402441437194,38860,54015.4,4682.180664,1,1,1
"FL",2001,0.251970567157748,0.818786014472366,36420,49531.2,4760.084473,1,1,1
"FL",2002,0.251076104130953,0.816302592608349,38020,50566.6,4855.682617,1,1,1
"FL",2003,0.250065734204457,0.813839850835843,38970,50661,5069.623535,1,1,1
"FL",2004,0.249130966198837,0.811463333600914,40540,51485.8,5212.713379,1,1,1
"FL",2005,0.248094472167361,0.808688278771741,42990,52877.7,5381.471191,1,1,1
"FL",2006,0.247458549820306,0.805540323410758,45680,54359.2,5563.330566,1,1,1
"FL",2007,0.246110185399025,0.803087537447241,45790,53116.4,5914.825195,1,1,1
"FL",2008,0.244375962936865,0.800598737916821,44860,49794.6,6074.468262,1,1,1
"FL",2009,0.241984299920161,0.798502936098496,45630,51105.6,5846.638184,1,1,1
"FL",2010,0.238933440845968,0.79672980398489,44070,48477,5788.283203,0,1,1
"FL",2011,0.23536730267933,0.794335366741095,45110,48267.7,5839.941406,1,1,1
"FL",2012,0.23215376325888,0.792345322700147,46070,48373.5,5413.68457,1,1,1
"FL",2013,0.229939023170459,0.790848548633988,48210,49656.3,5381.085449,1,1,1
"GA",1997,0.293768889639548,0.691483870279355,36660,54990,4609.365723,-1,-1,-1
"GA",1998,0.294251212177321,0.68781181900865,38670,56844.9,4795.29541,-1,-1,-1
"GA",1999,0.29498363465414,0.684020872574017,39430,56779.2,5090.763672,-1,-1,-1
"GA",2000,0.294504164973625,0.680027100010781,41900,58241,5248.695801,-1,-1,-1
"GA",2001,0.293691994712212,0.676664472573719,42580,57908.8,5495.225098,-1,-1,-1
"GA",2002,0.293114358571251,0.673158518032368,42940,57110.2,5768.266602,-1,-1,-1
"GA",2003,0.29297444575093,0.669920523431329,42440,55172,5851.629883,1,-1,1
"GA",2004,0.292273845021217,0.666120325884123,40980,52044.6,5894.493164,1,-1,1
"GA",2005,0.292473203328463,0.662273992535449,45930,56493.9,5823.981934,1,1,1
"GA",2006,0.291573451751363,0.656902887815642,49340,58714.6,6009.018066,1,1,1
"GA",2007,0.29187727299757,0.652618163788018,48640,56422.4,6265.655273,1,1,1
"GA",2008,0.290777659346925,0.648713082372849,46230,51315.3,6577.96582,1,1,1
"GA",2009,0.288668376980569,0.644868445041112,43340,48540.8,6493.700195,1,1,1
"GA",2010,0.286287486430281,0.641607532052751,44120,48532,6346.89209,1,1,1
"GA",2011,0.283075800278523,0.638241166910535,45970,49187.9,6147.794434,1,1,1
"GA",2012,0.279879774941599,0.635334088106465,48120,50526,6058.328613,1,1,1
"GA",2013,0.277288525751721,0.632105417319004,47215,48631.45,5919.911621,1,1,1
"HI",1997,0.28079792677693,0.308395232907464,40930,61395,3231.664063,-1,-1,-1
"HI",1998,0.276449865992777,0.30408324987883,40830,60020.1,3451.279785,-1,-1,-1
"HI",1999,0.273527224655044,0.299700900603156,44500,64080,3872.994385,-1,-1,-1
"HI",2000,0.269373615081428,0.295784408814366,51550,71654.5,4179.771973,-1,-1,-1
"HI",2001,0.266494174304294,0.298165175031894,47440,64518.4,4847.046387,-1,-1,-1
"HI",2002,0.263539507894803,0.299917796925331,47300,62909,5524.283691,-1,-1,-1
"HI",2003,0.261613678252238,0.300127722086969,51830,67379,5952.233398,1,-1,-1
"HI",2004,0.259940372292353,0.300739889240395,56240,71424.8,6259.84082,1,-1,-1
"HI",2005,0.256144172521851,0.302913448990469,59590,73295.7,6209.719238,1,-1,-1
"HI",2006,0.25407049233774,0.304769452658599,60470,71959.3,6512.612305,1,-1,-1
"HI",2007,0.25348129287248,0.302409029585574,64020,74263.2,7035.885742,1,-1,-1
"HI",2008,0.251586645679032,0.303085917942551,61520,68287.2,7191.782227,1,-1,-1
"HI",2009,0.250678501867876,0.302092421793146,55650,62328,7433.102539,1,-1,-1
"HI",2010,0.248064646914909,0.301912881801046,59540,65494,6376.723145,1,-1,-1
"HI",2011,0.245826775192866,0.301947541159506,59050,63183.5,5818.631348,-1,-1,-1
"HI",2012,0.243717396852891,0.303019635733766,56260,59073,5478.050293,-1,-1,-1
"HI",2013,0.241892201843006,0.305283250120895,62825,64709.75,5368.926758,-1,-1,-1
"IA",1997,0.283620632703116,0.963960667132692,33780,50670,4616.664063,1,1,1
"IA",1998,0.283776894055267,0.963132718218371,37020,54419.4,5099.352051,1,1,1
"IA",1999,0.283738810282578,0.961898579465416,41100,59184,5215.052734,-1,1,1
"IA",2000,0.282657924861398,0.958404160778842,40990,56976.1,5361.452637,-1,1,1
"IA",2001,0.281294967218589,0.956971647651754,40980,55732.8,5336.051758,-1,1,1
"IA",2002,0.278627744072218,0.955454132151696,41050,54596.5,5350.000488,-1,1,1
"IA",2003,0.276648292538509,0.953774627387705,41380,53794,5632.50293,-1,1,1
"IA",2004,0.274994709908299,0.952055010182368,43390,55105.3,5868.491699,-1,1,1
"IA",2005,0.273153167497286,0.950250872504684,46500,57195,5926.546387,-1,1,0
"IA",2006,0.272302695192588,0.948255306365761,48130,57274.7,6021.308105,-1,1,0
"IA",2007,0.271682695321304,0.946092506965163,48910,56735.6,6117.773926,-1,-1,-1
"IA",2008,0.2713702964862,0.944040144076342,50140,55655.4,6340.094727,-1,-1,-1
"IA",2009,0.270503846191891,0.94183265355917,50720,56806.4,6587.031738,-1,-1,-1
"IA",2010,0.269101481769207,0.939572137297611,49020,53922,6622.112305,-1,-1,-1
"IA",2011,0.267486994249815,0.937014730283961,50220,53735.4,6613.032227,1,1,-1
"IA",2012,0.265594127800949,0.934806692694534,53440,56112,6665.373047,1,1,-1
"IA",2013,0.264537598969543,0.931505591502352,57510,59235.3,6789.686035,1,1,-1
"ID",1997,0.326299938136945,0.970710285546837,33400,50100,3991.01001,1,1,1
"ID",1998,0.324808157594244,0.96966374677601,36680,53919.6,4104.615723,1,1,1
"ID",1999,0.322559682175854,0.968906632885831,35800,51552,4300.488281,1,1,1
"ID",2000,0.319770206936888,0.966270595568826,37610,52277.9,4248.990723,1,1,1
"ID",2001,0.317395500779568,0.964955051736338,38240,52006.4,4466.608398,1,1,1
"ID",2002,0.314483591122464,0.963865255317181,37720,50167.6,4708.800293,1,1,1
"ID",2003,0.31134166556646,0.962733060482037,42370,55081,4674.341797,1,1,1
"ID",2004,0.308851402713892,0.961616666738516,44360,56337.2,4594.573242,1,1,1
"ID",2005,0.307532132182174,0.960127877578084,44180,54341.4,4564.254395,1,1,1
"ID",2006,0.306011088951969,0.959001653878444,46210,54989.9,4491.362305,1,1,1
"ID",2007,0.305929486647111,0.957573724092339,49180,57048.8,4460.600586,1,1,1
"ID",2008,0.305556859064602,0.956608139110485,47420,52636.2,4521.99707,1,1,1
"ID",2009,0.304175332708456,0.955434725968661,46780,52393.6,4600.055176,1,1,1
"ID",2010,0.302457558383087,0.954653393992409,47050,51755,4521.464355,1,1,1
"ID",2011,0.299155886382433,0.953368562607724,47460,50782.2,4250.507324,1,1,1
"ID",2012,0.296016357805687,0.952612133961502,47920,50316,4106.696777,1,1,1
"ID",2013,0.293461543713219,0.951679673486817,50120,51623.6,4196.285156,1,1,1
"IL",1997,0.292054836339107,0.808792426213809,41280,61920,4440.081543,1,-1,1
"IL",1998,0.291438444433018,0.807173687872738,43180,63474.6,4904.410645,1,-1,1
"IL",1999,0.291213219171099,0.805222825110729,46330,66715.2,5217.120605,1,-1,1
"IL",2000,0.290035411315649,0.803257654456943,46060,64023.4,5421.254883,1,-1,1
"IL",2001,0.288521909653284,0.801981271487363,46170,62791.2,5493.169434,1,-1,1
"IL",2002,0.28694845961329,0.800629848287773,42710,56804.3,5619.283203,1,-1,1
"IL",2003,0.285226209672088,0.799403010798179,45150,58695,5896.714355,-1,-1,-1
"IL",2004,0.283699634616129,0.798094850479036,46080,58521.6,6139.533203,-1,-1,-1
"IL",2005,0.281755775599543,0.796705335481169,48400,59532,6206.019043,-1,-1,-1
"IL",2006,0.279740002238224,0.79519707243501,48670,57917.3,6357.414551,-1,-1,-1
"IL",2007,0.278144870149071,0.793828715583482,52510,60911.6,6455.692383,-1,-1,-1
"IL",2008,0.276348277929351,0.792549845697487,53250,59107.5,6679.875488,-1,-1,-1
"IL",2009,0.274269351238257,0.791116170023423,52870,59214.4,7120.0625,-1,-1,-1
"IL",2010,0.271815597878058,0.789790945105499,50730,55803,7317.354492,-1,-1,-1
"IL",2011,0.268614910144618,0.788489393472866,50640,54184.8,7284.108398,-1,-1,-1
"IL",2012,0.265261816214387,0.786976994390068,51740,54327,7275.220215,-1,-1,-1
"IL",2013,0.261878496911508,0.785354919675484,55570,57237.1,7318.476074,-1,-1,-1
"IN",1997,0.288886123829544,0.903053045312662,38890,58335,4550.327637,-1,0,1
"IN",1998,0.289869942389246,0.901562458325554,39730,58403.1,4804.596191,-1,0,1
"IN",1999,0.290414888810844,0.899909825840298,40840,58809.6,4913.326172,-1,-1,1
"IN",2000,0.28966690994188,0.897572927572603,40870,56809.3,4972.573242,-1,-1,1
"IN",2001,0.288422523075316,0.895633641004217,40380,54916.8,5100.126953,-1,-1,1
"IN",2002,0.286662680290521,0.893733673361147,41050,54596.5,5268.236328,-1,-1,1
"IN",2003,0.285277435925739,0.891825535072405,42430,55159,5495.084473,-1,-1,1
"IN",2004,0.284522863523176,0.889856212258385,42330,53759.1,5682.501465,-1,-1,1
"IN",2005,0.283542583269944,0.887861592427376,42440,52201.2,5935.679199,1,1,1
"IN",2006,0.282794663671826,0.885634635254108,45410,54037.9,5752.851074,1,1,1
"IN",2007,0.282215386891872,0.883648329620717,47450,55042,5764.890625,1,-1,1
"IN",2008,0.28153566037636,0.881709113084504,46520,51637.2,5499.738281,1,-1,1
"IN",2009,0.280112550459994,0.879621941921176,44310,49627.2,5614.6875,1,-1,1
"IN",2010,0.277904459980476,0.877639115547316,46140,50754,5721.385254,1,-1,1
"IN",2011,0.275042169695273,0.875749018495739,44450,47561.5,5462.79834,1,1,1
"IN",2012,0.271973963944217,0.873820973513174,46160,48468,5404.340332,1,1,1
"IN",2013,0.269852861587955,0.871855415208428,50005,51505.15,5231.472168,1,1,1
"KS",1997,0.296872604629772,0.912700755741679,36470,54705,4727.243652,1,1,1
"KS",1998,0.298045777678552,0.910927919212147,36710,53963.7,4831.366211,1,1,1
"KS",1999,0.297956419242082,0.909206754337951,37350,53784,4884.453125,1,1,1
"KS",2000,0.296832104469683,0.906242053160712,41060,57073.4,5008.48877,1,1,1
"KS",2001,0.295550377808584,0.904740352354892,41420,56331.2,5212.899414,1,1,1
"KS",2002,0.293333235060539,0.902933995691966,42620,56684.6,5436.493164,1,1,1
"KS",2003,0.291691088224623,0.901480497274334,44230,57499,5495.958984,-1,1,1
"KS",2004,0.2893928516702,0.900015469725601,41070,52158.9,5538.958496,-1,1,1
"KS",2005,0.287571226303583,0.898701744327303,42030,51696.9,5515.644043,-1,1,1
"KS",2006,0.285602861598788,0.897015524455732,45550,54204.5,5742.749023,-1,1,1
"KS",2007,0.285502292741717,0.895420802971494,48500,56260,5993.640625,-1,1,1
"KS",2008,0.284786095533027,0.893267489911242,47880,53146.8,6240.258301,-1,1,1
"KS",2009,0.284627691421342,0.891408703486139,44720,50086.4,6327.543457,-1,1,1
"KS",2010,0.283947883100844,0.889497549148237,46050,50655,6091.067871,-1,1,1
"KS",2011,0.28261743153639,0.888046772212008,46150,49380.5,6003.258301,1,1,1
"KS",2012,0.280484892680271,0.8863768461527,50000,52500,5925.218262,1,1,1
"KS",2013,0.278742103931547,0.884923745650163,49655,51144.65,5991.032227,1,1,1
"KY",1997,0.283423654486361,0.917489786217028,33450,50175,4037.386475,-1,-1,-1
"KY",1998,0.280377077274746,0.916317600034125,36250,53287.5,4019.056396,-1,-1,-1
"KY",1999,0.277840287323238,0.915078770737967,33740,48585.6,4215.571777,-1,-1,-1
"KY",2000,0.275163798854093,0.912785090519412,36270,50415.3,4308.103027,-1,-1,1
"KY",2001,0.272813419033601,0.911317282723373,38440,52278.4,4422.804688,-1,-1,1
"KY",2002,0.271314893486965,0.910091139704759,36760,48890.8,4557.156738,-1,-1,1
"KY",2003,0.270299016071719,0.909202923367264,36940,48022,4632.381348,-1,-1,1
"KY",2004,0.268555927605237,0.907602347362016,35610,45224.7,4695.09375,1,-1,1
"KY",2005,0.26759216800845,0.906283963964309,36700,45141,5092.95752,1,-1,1
"KY",2006,0.266905240494791,0.905216082805454,39490,46993.1,5327.96582,1,-1,1
"KY",2007,0.266173198216823,0.903669110516385,39450,45762,5322.714355,1,-1,1
"KY",2008,0.266436947624152,0.902662033745482,41150,45676.5,5634.713379,-1,-1,1
"KY",2009,0.265074446256886,0.900956990776623,42660,47779.2,5585.651367,-1,-1,1
"KY",2010,0.263573664481768,0.899423230081728,41100,45210,5792.337402,-1,-1,1
"KY",2011,0.261041127313911,0.898037242257749,39860,42650.2,5891.11084,-1,-1,1
"KY",2012,0.258571941201173,0.896558091860514,41090,43144.5,5933.322754,-1,-1,1
"KY",2013,0.257114114849753,0.894766655035044,43520,44825.6,5833.59082,-1,-1,1
"LA",1997,0.312537391957741,0.657402923409283,33260,49890,3979.902588,1,-1,-1
"LA",1998,0.310754076711174,0.655632761786024,31740,46657.8,4208.101074,1,-1,-1
"LA",1999,0.308540532203673,0.653594380035379,32650,47016,4411.924316,1,-1,-1
"LA",2000,0.305463356056786,0.651188480920238,30720,42700.8,4474.446289,1,-1,-1
"LA",2001,0.301286212768333,0.64995338190548,33320,45315.2,4664.652832,1,-1,-1
"LA",2002,0.297617864360733,0.648609032997151,34010,45233.3,4870.508301,1,-1,-1
"LA",2003,0.29452878340878,0.647311172955261,33510,43563,5050.541504,1,-1,-1
"LA",2004,0.291291228622054,0.646033884871573,36430,46266.1,5198.158691,-1,-1,-1
"LA",2005,0.288271845559657,0.644802898553258,37240,45805.2,5316.54834,-1,-1,-1
"LA",2006,0.281059296970598,0.658681770484107,36490,43423.1,5613.87793,-1,-1,-1
"LA",2007,0.28106484601702,0.65387887917056,41310,47919.6,5858.893555,-1,-1,-1
"LA",2008,0.280762902579276,0.650116354411796,39560,43911.6,6361.475098,1,-1,-1
"LA",2009,0.278576593713488,0.647982433173748,45430,50881.6,6664.945313,1,-1,-1
"LA",2010,0.2755143984023,0.646470087568973,39300,43230,6689.425293,1,-1,-1
"LA",2011,0.271756973091108,0.645002813823248,40660,43506.2,6691.130371,1,1,1
"LA",2012,0.268799940534305,0.643795050263292,39090,41044.5,7014.277832,1,1,1
"LA",2013,0.266443897938103,0.642472841006226,43025,44315.75,6184.220215,1,1,1
"MA",1997,0.262718721862212,0.898367956096779,42020,63030,5516.70752,1,-1,-1
"MA",1998,0.264189062281264,0.895095664141835,42350,62254.5,5950.643066,1,-1,-1
"MA",1999,0.263811142180774,0.891633114860752,44010,63374.4,6285.706543,1,-1,-1
"MA",2000,0.263543718197344,0.888041289688079,46750,64982.5,6598.154785,1,-1,-1
"MA",2001,0.263068190521684,0.883925369910189,52250,71060,6916.268066,1,-1,-1
"MA",2002,0.262355455006431,0.880219989821115,49860,66313.8,7306.133301,1,-1,-1
"MA",2003,0.261320204622297,0.876729780080077,50960,66248,7463.475586,1,-1,-1
"MA",2004,0.260203818266854,0.873340079762568,52020,66065.4,7607.855469,1,-1,-1
"MA",2005,0.258447922864652,0.869871893979501,56020,68904.6,7792.902344,1,-1,-1
"MA",2006,0.256531427669279,0.866425151370871,55330,65842.7,7942.754883,1,-1,-1
"MA",2007,0.254588817423583,0.863247775539337,58460,67813.6,8113.105957,-1,-1,-1
"MA",2008,0.252368113796221,0.859830789057975,60320,66955.2,8463.208008,-1,-1,-1
"MA",2009,0.249805565319696,0.856400341658825,59370,66494.4,8912.085938,-1,-1,-1
"MA",2010,0.247310702956776,0.853167846096748,60930,67023,8740.091797,-1,-1,-1
"MA",2011,0.245043420487805,0.849556738004195,63310,67741.7,8626.578125,-1,-1,-1
"MA",2012,0.242263663317077,0.845516399882635,63660,66843,8892.456055,-1,-1,-1
"MA",2013,0.239554378127646,0.841633082910604,62745,64627.35,8982.03125,-1,-1,-1
"MD",1997,0.280528987103399,0.678311714903531,46690,70035,5070.797852,-1,-1,-1
"MD",1998,0.282252504772826,0.67324973330587,50020,73529.4,5101.847656,-1,-1,-1
"MD",1999,0.282207338497279,0.66831039779359,52210,75182.4,5336.076172,-1,-1,-1
"MD",2000,0.281260108671871,0.664299644852584,54540,75810.6,5431.976563,-1,-1,-1
"MD",2001,0.280216295225158,0.659922961152557,53530,72800.8,5747.301758,-1,-1,-1
"MD",2002,0.279230952051407,0.655622971077987,56410,75025.3,6100.807617,-1,-1,-1
"MD",2003,0.277733313271239,0.651263429792101,52310,68003,6201.04834,1,-1,-1
"MD",2004,0.276417877620704,0.646445108875442,57100,72517,6270.23877,1,-1,-1
"MD",2005,0.274394492934045,0.641584914041055,60510,74427.3,6440.032715,1,-1,-1
"MD",2006,0.272270672945269,0.637044820428453,63670,75767.3,6772.533691,1,-1,-1
"MD",2007,0.270206926512291,0.633050188488077,65630,76130.8,7297.537109,-1,-1,-1
"MD",2008,0.267782651256428,0.629672654097255,63710,70718.1,7782.052246,-1,-1,-1
"MD",2009,0.265057793643293,0.626104375480334,64190,71892.8,8055.759277,-1,-1,-1
"MD",2010,0.262020213711499,0.622973942952107,64200,70620,8164.040527,-1,-1,-1
"MD",2011,0.259494994279397,0.620507451169371,68880,73701.6,8061.694336,-1,-1,-1
"MD",2012,0.256647537486037,0.618101910109611,71840,75432,7906.29834,-1,-1,-1
"MD",2013,0.254071287286509,0.615402550113216,67305,69324.15,8037.679688,-1,-1,-1
"ME",1997,0.269909162924957,0.982266129199362,32770,49155,5921.900879,0,-1,-1
"ME",1998,0.268887888195551,0.981041626460238,35640,52390.8,6271.044922,0,-1,-1
"ME",1999,0.265546160112661,0.980397976646816,38860,55958.4,6140.449707,0,-1,-1
"ME",2000,0.262877895686383,0.978556416552865,37270,51805.3,6385.166504,0,-1,-1
"ME",2001,0.261017413190718,0.977214605053154,36610,49789.6,6537.478027,0,-1,0
"ME",2002,0.258131423809377,0.975814839964196,36850,49010.5,6737.321289,0,-1,0
"ME",2003,0.255371358723564,0.974216865809984,37110,48243,6998.93457,-1,-1,-1
"ME",2004,0.2525957457174,0.972896151902126,41330,52489.1,7241.095215,-1,-1,-1
"ME",2005,0.249382955700959,0.97141615742345,43920,54021.6,7352.444824,-1,-1,-1
"ME",2006,0.246218133768101,0.970161353078189,45640,54311.6,7529.910645,-1,-1,-1
"ME",2007,0.243203671328671,0.968944417651314,47890,55552.4,7712.844727,-1,-1,-1
"ME",2008,0.240095331936875,0.967537235749627,47230,52425.3,7877.04541,-1,-1,-1
"ME",2009,0.23695199271956,0.966346016441159,47500,53200,8256.09668,-1,-1,-1
"ME",2010,0.233364893354996,0.96561614728211,47930,52723,8327.164063,-1,-1,-1
"ME",2011,0.230001264789759,0.964407461055015,49690,53168.3,8328.052734,1,1,1
"ME",2012,0.226638869829611,0.963666531347888,49160,51618,8110.944824,1,1,1
"ME",2013,0.223451798895941,0.962720885174724,52540,54116.2,7923.620117,1,-1,-1
"MI",1997,0.291674495320699,0.830948580041025,38740,58110,5657.581543,1,-1,1
"MI",1998,0.291791828180954,0.829216195627472,41820,61475.4,6032.541992,1,-1,1
"MI",1999,0.291112279577202,0.827200368268898,46090,66369.6,6247.037109,1,1,1
"MI",2000,0.289876362101794,0.825157222593432,45510,63258.9,6439.027344,1,1,1
"MI",2001,0.288323331118033,0.823748788924565,45050,61268,6379.449707,1,1,1
"MI",2002,0.286536051862524,0.82249006810301,42720,56817.6,6382.507324,1,1,1
"MI",2003,0.284730676320805,0.821199798588847,45020,58526,6870.291992,-1,1,1
"MI",2004,0.283151746116357,0.820092458565445,42260,53670.2,7319.441895,-1,1,1
"MI",2005,0.280944832410502,0.819002865048999,45930,56493.9,7303.206055,-1,1,1
"MI",2006,0.278679695789621,0.817899536681699,48650,57893.5,6638.870117,-1,1,1
"MI",2007,0.276542391956873,0.816969501116057,49370,57269.2,7323.381348,-1,-1,1
"MI",2008,0.273899507675214,0.816199818857936,49790,55266.9,7015.958008,-1,-1,1
"MI",2009,0.270900302789723,0.815358158098027,45990,51508.8,7121.326172,-1,-1,1
"MI",2010,0.266917573356038,0.814112969766672,46280,50908,7166.56543,-1,-1,1
"MI",2011,0.262684049197706,0.812798636608148,48880,52301.6,6903.254395,1,1,1
"MI",2012,0.258755024807659,0.811554847382755,50020,52521,6684.288086,1,1,1
"MI",2013,0.255379945556697,0.810571402487525,52685,54265.55,6510.559082,1,1,1
"MN",1997,0.293805252141857,0.928056279246503,42560,63840,5569.093262,1,-1,-1
"MN",1998,0.294584382138907,0.924214257994121,47930,70457.1,5515.409668,1,-1,-1
"MN",1999,0.293323191369783,0.920274850768886,47040,67737.6,5826.521484,0,1,-1
"MN",2000,0.291487591848052,0.915555531233,54250,75407.5,6035.897461,0,1,-1
"MN",2001,0.289743950986555,0.912118216358847,52680,71644.8,5991.463867,0,1,-1
"MN",2002,0.28672596875632,0.908782440896326,54620,72644.6,6011.618164,0,1,-1
"MN",2003,0.284026031488223,0.905563035413367,52820,68666,6156.888672,1,1,-1
"MN",2004,0.281960283530144,0.902160558191863,56100,71247,6262.96875,1,1,-1
"MN",2005,0.279294780566755,0.898652394191888,54220,66690.6,6326.550781,1,1,-1
"MN",2006,0.277080228640927,0.894827497722015,56210,66889.9,6416.174316,1,1,-1
"MN",2007,0.275373362628651,0.891077801268743,58060,67349.6,6518.069824,1,-1,-1
"MN",2008,0.273489437238447,0.887661334495136,54930,60972.3,6683.457031,1,-1,-1
"MN",2009,0.271486061035715,0.884825105189102,56090,62820.8,7226.053711,1,-1,-1
"MN",2010,0.269552506690106,0.882026117208089,52320,57552,6882.649414,1,-1,-1
"MN",2011,0.267757708688301,0.878669912121692,57820,61867.4,6755.855957,-1,1,1
"MN",2012,0.265230181732356,0.875685441640816,61800,64890,6709.662598,-1,1,1
"MN",2013,0.263092920467596,0.872539451986421,62615,64493.45,6807.535156,-1,-1,-1
"MO",1997,0.287539409759883,0.870234271991517,36550,54825,4324.664063,-1,-1,-1
"MO",1998,0.288213279630698,0.868812961073135,40200,59094,4493.925293,-1,-1,-1
"MO",1999,0.286626376226459,0.867496963294155,41380,59587.2,4723.314941,-1,-1,-1
"MO",2000,0.284496686007578,0.864883807404118,45100,62689,4892.818359,-1,-1,-1
"MO",2001,0.282401152107144,0.863368268339992,41340,56222.4,5145.390137,-1,-1,1
"MO",2002,0.280127052376064,0.861918737582216,42780,56897.4,5425.149902,-1,-1,1
"MO",2003,0.278260967039811,0.860569134811468,43760,56888,5443.924316,-1,1,1
"MO",2004,0.27668330914702,0.859048798475784,42140,53517.8,5430.335449,-1,1,1
"MO",2005,0.274926169628517,0.857623957307912,42990,52877.7,5462.624023,1,1,1
"MO",2006,0.273310439823753,0.856142635327752,44580,53050.2,5594.589355,1,1,1
"MO",2007,0.272132742442946,0.854962759094859,46010,53371.6,5742.681152,1,1,1
"MO",2008,0.270870991418514,0.853748770239146,46040,51104.4,5957.992188,1,1,1
"MO",2009,0.269074705825514,0.852426100738657,48770,54622.4,6099.271484,-1,1,1
"MO",2010,0.26669128318435,0.850996685442599,45820,50402,6138.182617,-1,1,1
"MO",2011,0.26369592073574,0.84972817383564,45770,48973.9,5911.87207,-1,1,1
"MO",2012,0.260610450857327,0.848656464654295,49760,52248,5848.60791,-1,1,1
"MO",2013,0.258087494609496,0.847491729042009,48305,49754.15,5915.878418,-1,1,1
